user_id,signup_at,country,marketing_channel,device_os
u_013984,2024-11-12 07:31:02,JP,paid_facebook,Android
u_013985,2024-12-06 19:50:14,US,cross_promo,Android
u_013986,2024-12-10 01:40:21,JP,paid_google,Android
u_013987,2024-12-19 05:19:08,KR,cross_promo,iOS
u_013988,2024-12-25 07:44:09,JP,organic,iOS
u_013989,2024-11-06 09:47:05,US,paid_google,iOS
u_013990,2024-12-19 19:51:01,KR,paid_tiktok,iOS
u_013991,2024-12-28 18:24:01,KR,referral,Android
u_013992,2024-11-24 12:21:00,KR,cross_promo,Android
u_013993,2024-11-03 22:24:40,KR,paid_google,Android
u_013994,2024-11-05 14:49:02,JP,paid_google,Android
u_013995,2024-11-13 00:22:04,KR,paid_google,Android
u_013996,2024-11-18 15:24:35,JP,paid_google,Android
u_013997,2024-11-16 12:36:19,US,referral,Android
u_013998,2024-11-20 12:11:55,KR,organic,iOS
u_013999,2024-11-30 11:04:38,KR,cross_promo,Android
u_014000,2024-12-31 06:50:58,JP,cross_promo,iOS
u_014001,2024-12-20 12:26:43,KR,paid_google,Android
u_014002,2024-12-13 16:58:41,JP,cross_promo,iOS
u_014003,2024-12-30 05:26:23,KR,cross_promo,Android
u_014004,2024-11-11 09:13:32,KR,paid_tiktok,Android
u_014005,2024-11-19 20:20:07,KR,referral,Android
u_014006,2024-12-18 04:19:35,KR,cross_promo,Android
u_014007,2024-12-19 01:08:57,JP,paid_google,iOS
u_014008,2024-11-19 14:10:32,US,paid_facebook,iOS
u_014009,2024-11-26 21:56:35,JP,cross_promo,Android
u_014010,2024-12-10 14:27:16,US,referral,iOS
u_014011,2024-11-02 05:09:10,KR,referral,iOS
u_014012,2024-11-11 21:27:19,JP,paid_facebook,Android
u_014013,2024-11-07 22:31:34,US,cross_promo,Android
u_014014,2024-11-08 03:51:03,JP,paid_facebook,Android
u_014015,2024-12-29 05:26:39,KR,organic,iOS
u_014016,2024-11-17 13:03:31,KR,paid_facebook,Android
u_014017,2024-12-16 15:24:24,KR,referral,Android
u_014018,2024-11-10 14:42:24,US,paid_facebook,iOS
u_014019,2024-11-04 19:15:22,KR,organic,Android
u_014020,2024-11-06 17:31:01,JP,paid_google,iOS
u_014021,2024-11-13 07:10:14,KR,cross_promo,iOS
u_014022,2024-12-22 10:47:57,KR,paid_google,Android
u_014023,2024-12-19 23:43:08,KR,paid_google,Android
u_014024,2024-11-09 21:16:58,JP,organic,iOS
u_014025,2024-12-17 20:02:02,JP,paid_google,iOS
u_014026,2024-11-18 21:53:14,JP,paid_tiktok,Android
u_014027,2024-12-20 08:12:08,US,paid_tiktok,iOS
u_014028,2024-11-29 05:45:47,KR,organic,Android
u_014029,2024-12-28 08:33:20,KR,organic,Android
u_014030,2024-12-14 19:49:09,KR,paid_facebook,iOS
u_014031,2024-12-25 19:08:13,KR,organic,Android
u_014032,2024-11-08 18:51:21,JP,paid_tiktok,iOS
u_014033,2024-12-11 01:05:43,JP,referral,Android
u_014034,2024-12-29 11:10:55,KR,organic,Android
u_014035,2024-11-21 00:05:25,US,organic,Android
u_014036,2024-11-17 18:25:17,JP,cross_promo,iOS
u_014037,2024-11-22 10:08:22,KR,cross_promo,iOS
u_014038,2024-11-30 10:37:56,KR,paid_google,Android
u_014039,2024-12-21 20:08:43,KR,cross_promo,Android
u_014040,2024-12-26 04:12:51,KR,paid_facebook,Android
u_014041,2024-11-01 09:21:58,KR,cross_promo,iOS
u_014042,2024-11-26 18:52:41,US,referral,Android
u_014043,2024-12-31 18:50:53,US,paid_google,Android
u_014044,2024-12-18 11:35:59,JP,paid_tiktok,Android
u_014045,2024-11-07 18:04:39,KR,cross_promo,Android
u_014046,2024-12-10 14:26:56,JP,cross_promo,Android
u_014047,2024-12-15 18:02:31,KR,paid_facebook,Android
u_014048,2024-11-12 11:15:17,JP,paid_google,Android
u_014049,2024-11-05 16:16:21,KR,paid_google,iOS
u_014050,2024-11-01 03:59:06,JP,paid_google,Android
u_014051,2024-12-22 10:26:06,KR,referral,Android
u_014052,2024-11-26 12:39:15,KR,organic,iOS
u_014053,2024-11-27 08:59:52,KR,referral,Android
u_014054,2024-12-20 22:23:53,JP,paid_facebook,Android
u_014055,2024-11-09 13:43:30,KR,referral,Android
u_014056,2024-12-25 05:42:13,KR,paid_facebook,Android
u_014057,2024-11-01 06:26:31,US,organic,Android
u_014058,2024-12-30 20:43:40,US,paid_facebook,iOS
u_014059,2024-11-02 00:55:48,KR,cross_promo,Android
u_014060,2024-12-22 16:52:55,JP,organic,Android
u_014061,2024-12-17 22:45:21,JP,organic,Android
u_014062,2024-12-31 01:20:02,KR,organic,Android
u_014063,2024-12-18 21:10:20,KR,organic,iOS
u_014064,2024-11-05 20:49:15,KR,paid_facebook,iOS
u_014065,2024-12-20 16:33:55,JP,organic,iOS
u_014066,2024-12-24 18:42:16,KR,paid_facebook,Android
u_014067,2024-11-30 17:41:54,US,cross_promo,Android
u_014068,2024-11-30 21:05:11,JP,referral,Android
u_014069,2024-11-11 05:14:53,KR,referral,Android
u_014070,2024-12-07 02:17:36,US,paid_google,iOS
u_014071,2024-12-27 00:33:37,JP,paid_google,Android
u_014072,2024-12-19 19:50:59,US,paid_facebook,Android
u_014073,2024-11-26 05:39:04,KR,paid_facebook,iOS
u_014074,2024-11-30 00:58:02,JP,paid_tiktok,Android
u_014075,2024-12-26 02:45:36,JP,paid_google,iOS
u_014076,2024-11-11 21:39:03,US,referral,Android
u_014077,2024-12-06 02:35:33,KR,organic,Android
u_014078,2024-11-28 02:15:34,US,paid_google,iOS
u_014079,2024-12-02 02:25:01,JP,paid_tiktok,Android
u_014080,2024-11-05 10:02:39,KR,referral,Android
u_014081,2024-11-11 03:06:05,US,paid_tiktok,iOS
u_014082,2024-11-16 23:43:10,US,organic,Android
u_014083,2024-12-09 20:19:52,KR,paid_google,iOS
u_014084,2024-12-15 05:28:20,KR,referral,Android
u_014085,2024-11-25 23:57:35,KR,paid_google,iOS
u_014086,2024-11-16 16:24:47,JP,cross_promo,Android
u_014087,2024-12-23 20:08:11,KR,referral,Android
u_014088,2024-12-28 10:54:46,JP,paid_tiktok,Android
u_014089,2024-11-04 07:48:24,KR,referral,Android
u_014090,2024-11-02 06:58:02,KR,paid_google,Android
u_014091,2024-11-17 22:41:55,KR,paid_google,Android
u_014092,2024-11-01 17:15:01,JP,referral,iOS
u_014093,2024-12-01 16:39:18,US,paid_tiktok,iOS
u_014094,2024-11-30 09:08:48,JP,paid_facebook,Android
u_014095,2024-12-10 10:38:38,KR,organic,iOS
u_014096,2024-12-28 06:46:58,US,cross_promo,Android
u_014097,2024-12-23 23:13:05,KR,referral,Android
u_014098,2024-11-24 01:32:08,KR,referral,Android
u_014099,2024-11-10 18:49:56,KR,organic,Android
u_014100,2024-12-27 06:40:45,JP,cross_promo,iOS
u_014101,2024-11-04 00:33:06,US,referral,iOS
u_014102,2024-12-07 20:48:52,JP,paid_facebook,Android
u_014103,2024-11-06 07:53:50,KR,referral,Android
u_014104,2024-11-23 10:32:15,JP,organic,iOS
u_014105,2024-12-17 08:12:36,KR,referral,Android
u_014106,2024-12-01 16:13:09,KR,paid_facebook,Android
u_014107,2024-11-15 12:30:25,KR,referral,iOS
u_014108,2024-12-25 09:12:38,KR,referral,Android
u_014109,2024-11-03 05:15:05,US,paid_google,Android
u_014110,2024-11-25 16:22:42,KR,referral,iOS
u_014111,2024-12-16 00:46:50,KR,paid_tiktok,Android
u_014112,2024-11-25 14:35:58,KR,referral,Android
u_014113,2024-12-10 08:09:10,KR,paid_google,Android
u_014114,2024-12-26 16:11:41,KR,referral,iOS
u_014115,2024-11-24 23:15:37,JP,referral,iOS
u_014116,2024-12-15 10:08:13,US,paid_facebook,Android
u_014117,2024-11-05 18:27:38,US,referral,Android
u_014118,2024-11-20 17:35:22,KR,paid_tiktok,Android
u_014119,2024-11-25 04:00:43,KR,organic,iOS
u_014120,2024-11-04 15:34:03,JP,cross_promo,Android
u_014121,2024-11-16 05:39:14,KR,paid_facebook,Android
u_014122,2024-11-04 19:52:05,KR,cross_promo,Android
u_014123,2024-12-07 22:43:29,KR,paid_google,Android
u_014124,2024-12-02 13:04:28,KR,cross_promo,iOS
u_014125,2024-12-04 08:20:58,KR,referral,Android
u_014126,2024-11-17 18:53:52,KR,organic,Android
u_014127,2024-11-06 15:06:17,KR,paid_tiktok,iOS
u_014128,2024-11-29 16:59:31,KR,referral,Android
u_014129,2024-11-04 00:30:11,US,referral,iOS
u_014130,2024-12-14 09:21:39,US,cross_promo,Android
u_014131,2024-11-22 08:10:22,KR,paid_tiktok,Android
u_014132,2024-11-03 12:19:37,KR,paid_tiktok,Android
u_014133,2024-11-27 01:15:04,KR,paid_facebook,iOS
u_014134,2024-12-10 17:17:34,JP,referral,iOS
u_014135,2024-12-10 00:57:20,KR,referral,Android
u_014136,2024-12-30 23:08:15,KR,organic,Android
u_014137,2024-11-13 19:35:46,KR,paid_tiktok,Android
u_014138,2024-11-30 22:54:42,KR,paid_google,Android
u_014139,2024-12-19 01:46:11,US,referral,Android
u_014140,2024-12-06 10:59:20,JP,paid_facebook,Android
u_014141,2024-12-25 14:20:25,KR,organic,Android
u_014142,2024-11-24 20:39:16,KR,paid_tiktok,Android
u_014143,2024-12-05 14:02:57,KR,paid_tiktok,iOS
u_014144,2024-11-17 18:49:33,JP,paid_google,iOS
u_014145,2024-11-09 22:25:41,US,referral,Android
u_014146,2024-11-08 06:38:57,US,organic,iOS
u_014147,2024-12-04 00:12:08,KR,cross_promo,Android
u_014148,2024-12-30 11:46:28,KR,paid_facebook,Android
u_014149,2024-12-06 12:17:15,JP,organic,Android
u_014150,2024-12-08 03:23:59,JP,organic,Android
u_014151,2024-11-10 10:14:12,KR,paid_facebook,Android
u_014152,2024-12-22 01:13:51,KR,organic,iOS
u_014153,2024-11-11 04:03:58,JP,paid_facebook,Android
u_014154,2024-11-07 04:15:08,KR,organic,Android
u_014155,2024-12-13 09:31:47,KR,referral,Android
u_014156,2024-12-18 10:32:39,US,cross_promo,Android
u_014157,2024-12-08 18:37:59,KR,referral,Android
u_014158,2024-11-16 08:56:49,KR,paid_facebook,iOS
u_014159,2024-12-21 12:17:18,KR,organic,Android
u_014160,2024-12-04 17:24:22,KR,cross_promo,Android
u_014161,2024-12-08 21:18:41,US,paid_facebook,iOS
u_014162,2024-11-03 18:42:24,JP,organic,Android
u_014163,2024-11-28 23:20:24,JP,organic,Android
u_014164,2024-11-13 17:30:11,JP,paid_google,iOS
u_014165,2024-12-28 11:14:47,JP,paid_google,Android
u_014166,2024-11-19 20:44:21,JP,paid_facebook,iOS
u_014167,2024-11-08 10:14:18,KR,paid_facebook,iOS
u_014168,2024-11-07 15:05:29,KR,referral,Android
u_014169,2024-12-18 13:07:51,US,paid_facebook,iOS
u_014170,2024-12-10 00:30:08,KR,referral,Android
u_014171,2024-12-28 03:50:15,KR,paid_facebook,Android
u_014172,2024-12-30 00:43:42,KR,organic,Android
u_014173,2024-12-23 09:42:53,KR,paid_tiktok,iOS
u_014174,2024-12-25 13:49:42,KR,referral,iOS
u_014175,2024-11-05 17:24:19,KR,paid_google,iOS
u_014176,2024-12-12 09:10:10,JP,paid_facebook,Android
u_014177,2024-12-16 10:08:49,US,organic,Android
u_014178,2024-11-25 10:55:42,US,referral,iOS
u_014179,2024-11-24 17:25:38,JP,cross_promo,iOS
u_014180,2024-12-13 03:14:45,KR,paid_tiktok,iOS
u_014181,2024-12-27 22:08:44,KR,paid_tiktok,Android
u_014182,2024-12-01 19:11:47,JP,referral,iOS
u_014183,2024-11-23 19:26:15,KR,referral,Android
u_014184,2024-11-21 22:19:52,JP,organic,Android
u_014185,2024-11-01 14:08:07,JP,organic,Android
u_014186,2024-12-08 22:54:17,US,paid_facebook,iOS
u_014187,2024-12-03 16:27:49,JP,organic,iOS
u_014188,2024-11-06 05:13:57,KR,referral,iOS
u_014189,2024-11-06 06:56:32,KR,paid_google,Android
u_014190,2024-12-20 04:12:25,KR,paid_tiktok,Android
u_014191,2024-11-11 18:01:05,US,paid_tiktok,Android
u_014192,2024-11-09 21:51:41,KR,organic,iOS
u_014193,2024-11-08 20:34:14,JP,paid_google,Android
u_014194,2024-12-08 11:11:42,JP,paid_google,Android
u_014195,2024-12-09 03:27:36,JP,paid_google,Android
u_014196,2024-12-25 18:33:36,US,referral,Android
u_014197,2024-12-12 22:43:55,US,cross_promo,iOS
u_014198,2024-12-26 22:48:04,KR,cross_promo,Android
u_014199,2024-11-26 05:31:57,US,referral,Android
u_014200,2024-11-22 16:19:26,KR,cross_promo,iOS
u_014201,2024-12-16 17:06:25,US,cross_promo,iOS
u_014202,2024-11-18 15:58:46,JP,paid_facebook,iOS
u_014203,2024-11-10 17:18:04,JP,paid_facebook,Android
u_014204,2024-12-17 01:50:13,US,referral,iOS
u_014205,2024-11-27 04:44:05,KR,paid_facebook,Android
u_014206,2024-12-23 01:25:54,US,paid_tiktok,iOS
u_014207,2024-12-23 07:19:38,KR,paid_facebook,iOS
u_014208,2024-12-13 16:21:08,KR,referral,Android
u_014209,2024-12-09 20:11:43,KR,paid_facebook,Android
u_014210,2024-12-09 21:06:42,KR,cross_promo,Android
u_014211,2024-11-18 10:09:53,KR,referral,Android
u_014212,2024-12-23 10:21:07,JP,cross_promo,Android
u_014213,2024-11-13 16:26:41,US,referral,iOS
u_014214,2024-12-02 18:20:35,KR,cross_promo,Android
u_014215,2024-12-01 05:54:24,KR,paid_facebook,Android
u_014216,2024-12-15 23:41:23,KR,organic,Android
u_014217,2024-12-01 12:16:30,KR,referral,Android
u_014218,2024-12-11 08:19:20,US,organic,Android
u_014219,2024-11-28 06:59:47,JP,cross_promo,iOS
u_014220,2024-11-05 09:33:45,US,cross_promo,Android
u_014221,2024-11-23 22:33:08,KR,paid_tiktok,iOS
u_014222,2024-12-14 18:28:08,JP,organic,iOS
u_014223,2024-12-12 02:30:53,KR,paid_google,Android
u_014224,2024-12-20 04:39:58,KR,paid_facebook,Android
u_014225,2024-12-15 11:06:41,JP,paid_facebook,Android
u_014226,2024-11-12 22:06:49,US,cross_promo,Android
u_014227,2024-11-29 19:43:11,KR,cross_promo,iOS
u_014228,2024-12-22 13:17:05,KR,paid_tiktok,iOS
u_014229,2024-12-22 20:52:27,US,cross_promo,Android
u_014230,2024-12-30 11:53:30,KR,organic,iOS
u_014231,2024-12-31 16:16:10,KR,cross_promo,Android
u_014232,2024-12-24 21:46:01,US,paid_google,Android
u_014233,2024-11-13 00:29:03,KR,organic,Android
u_014234,2024-12-08 09:27:43,US,cross_promo,Android
u_014235,2024-11-13 04:39:16,US,paid_google,Android
u_014236,2024-12-20 10:06:43,US,paid_tiktok,iOS
u_014237,2024-11-18 03:54:25,KR,cross_promo,iOS
u_014238,2024-12-14 08:06:20,KR,referral,Android
u_014239,2024-12-28 20:55:37,KR,paid_google,Android
u_014240,2024-12-15 16:47:53,KR,paid_tiktok,iOS
u_014241,2024-12-29 06:15:31,US,cross_promo,Android
u_014242,2024-12-26 00:33:15,KR,organic,Android
u_014243,2024-11-23 01:20:13,KR,paid_facebook,Android
u_014244,2024-11-16 07:59:38,JP,paid_facebook,Android
u_014245,2024-11-21 15:20:27,KR,referral,Android
u_014246,2024-12-02 00:50:26,KR,referral,Android
u_014247,2024-12-31 00:39:07,KR,paid_tiktok,Android
u_014248,2024-12-26 22:29:03,US,paid_tiktok,iOS
u_014249,2024-11-19 08:11:41,KR,paid_google,Android
u_014250,2024-12-01 01:58:35,KR,paid_google,iOS
u_014251,2024-12-19 13:39:28,KR,cross_promo,Android
u_014252,2024-12-14 02:30:42,KR,paid_google,iOS
u_014253,2024-12-15 22:52:04,KR,referral,Android
u_014254,2024-12-23 18:56:04,JP,paid_tiktok,Android
u_014255,2024-12-02 07:29:01,JP,referral,Android
u_014256,2024-11-29 22:55:35,US,organic,iOS
u_014257,2024-12-28 05:19:56,KR,cross_promo,Android
u_014258,2024-12-21 16:16:27,JP,referral,Android
u_014259,2024-12-22 20:13:14,KR,paid_google,iOS
u_014260,2024-12-18 16:12:52,US,paid_google,iOS
u_014261,2024-11-24 01:19:05,KR,paid_google,iOS
u_014262,2024-12-10 09:14:57,US,cross_promo,Android
u_014263,2024-12-12 10:57:35,KR,referral,iOS
u_014264,2024-12-20 09:58:51,KR,paid_google,Android
u_014265,2024-11-04 13:52:13,KR,paid_facebook,Android
u_014266,2024-12-08 13:21:53,KR,paid_google,iOS
u_014267,2024-12-10 22:11:22,US,referral,Android
u_014268,2024-12-06 02:46:17,US,paid_facebook,Android
u_014269,2024-11-01 01:41:56,KR,organic,iOS
u_014270,2024-12-17 21:17:04,KR,paid_facebook,iOS
u_014271,2024-11-18 00:10:27,US,organic,Android
u_014272,2024-11-12 15:23:02,US,paid_google,Android
u_014273,2024-11-21 14:08:48,JP,referral,Android
u_014274,2024-12-13 18:47:44,KR,referral,iOS
u_014275,2024-12-10 20:59:24,KR,paid_facebook,iOS
u_014276,2024-11-13 04:14:42,KR,paid_google,iOS
u_014277,2024-11-06 01:53:52,JP,organic,iOS
u_014278,2024-12-25 02:19:00,KR,paid_facebook,iOS
u_014279,2024-12-27 16:27:40,KR,paid_tiktok,iOS
u_014280,2024-11-18 01:23:35,JP,cross_promo,iOS
u_014281,2024-11-07 22:53:22,JP,cross_promo,Android
u_014282,2024-11-12 07:34:41,JP,cross_promo,iOS
u_014283,2024-12-26 12:51:45,KR,cross_promo,iOS
u_014284,2024-12-27 19:04:14,KR,referral,Android
u_014285,2024-11-09 03:43:36,KR,paid_google,Android
u_014286,2024-11-08 02:40:52,KR,paid_tiktok,iOS
u_014287,2024-11-13 15:46:13,US,cross_promo,Android
u_014288,2024-11-07 01:09:18,US,cross_promo,Android
u_014289,2024-11-10 05:27:11,US,organic,Android
u_014290,2024-11-21 22:45:19,KR,paid_facebook,iOS
u_014291,2024-11-24 18:33:52,KR,paid_facebook,iOS
u_014292,2024-11-22 23:23:11,US,paid_facebook,iOS
u_014293,2024-11-04 22:02:30,JP,cross_promo,Android
u_014294,2024-11-05 21:12:19,KR,paid_tiktok,Android
u_014295,2024-11-26 11:47:23,JP,paid_tiktok,Android
u_014296,2024-11-16 07:38:46,US,referral,Android
u_014297,2024-12-28 03:24:01,KR,paid_facebook,Android
u_014298,2024-11-23 21:54:30,JP,paid_tiktok,iOS
u_014299,2024-12-08 18:57:12,KR,paid_google,iOS
u_014300,2024-12-21 15:28:34,US,referral,Android
u_014301,2024-11-11 11:18:04,KR,organic,Android
u_014302,2024-12-03 21:41:58,JP,paid_google,Android
u_014303,2024-11-27 08:10:39,KR,organic,iOS
u_014304,2024-11-05 08:48:51,JP,referral,iOS
u_014305,2024-12-07 00:34:57,US,organic,Android
u_014306,2024-11-04 17:05:23,JP,paid_google,iOS
u_014307,2024-12-18 08:30:03,US,paid_google,Android
u_014308,2024-11-28 10:43:55,JP,organic,iOS
u_014309,2024-12-19 08:02:40,KR,paid_google,Android
u_014310,2024-12-13 18:06:40,JP,referral,Android
u_014311,2024-11-06 20:11:01,US,paid_facebook,Android
u_014312,2024-11-06 15:39:58,KR,organic,Android
u_014313,2024-11-17 16:26:18,KR,referral,Android
u_014314,2024-12-06 00:49:04,JP,paid_facebook,Android
u_014315,2024-11-11 16:11:56,KR,cross_promo,Android
u_014316,2024-11-02 07:28:10,JP,paid_facebook,iOS
u_014317,2024-12-10 07:12:40,JP,referral,iOS
u_014318,2024-12-02 22:42:47,JP,cross_promo,Android
u_014319,2024-12-16 06:34:48,JP,paid_tiktok,iOS
u_014320,2024-11-16 19:49:09,KR,referral,Android
u_014321,2024-11-22 15:15:00,KR,organic,Android
u_014322,2024-12-25 10:25:57,JP,paid_facebook,iOS
u_014323,2024-11-14 03:25:41,KR,organic,Android
u_014324,2024-11-29 10:19:57,KR,paid_tiktok,Android
u_014325,2024-11-14 11:57:05,KR,paid_facebook,Android
u_014326,2024-12-07 02:01:08,US,cross_promo,Android
u_014327,2024-12-05 02:47:34,KR,referral,Android
u_014328,2024-12-09 13:59:25,KR,paid_facebook,Android
u_014329,2024-11-23 07:46:02,JP,paid_google,Android
u_014330,2024-11-08 04:32:32,KR,cross_promo,Android
u_014331,2024-11-03 19:56:51,KR,cross_promo,iOS
u_014332,2024-11-19 09:43:33,US,paid_tiktok,Android
u_014333,2024-12-27 22:09:33,JP,cross_promo,Android
u_014334,2024-12-05 03:10:49,JP,paid_google,iOS
u_014335,2024-12-20 10:58:44,US,cross_promo,iOS
u_014336,2024-11-19 09:20:30,KR,paid_tiktok,Android
u_014337,2024-11-28 00:06:32,KR,paid_facebook,Android
u_014338,2024-11-04 09:57:39,US,cross_promo,Android
u_014339,2024-11-05 20:41:59,KR,referral,Android
u_014340,2024-12-19 04:48:35,US,cross_promo,iOS
u_014341,2024-11-02 11:42:10,KR,paid_tiktok,iOS
u_014342,2024-12-26 14:39:15,JP,referral,Android
u_014343,2024-11-29 06:14:46,KR,paid_google,Android
u_014344,2024-12-10 09:05:18,KR,paid_tiktok,Android
u_014345,2024-11-12 04:06:18,KR,organic,iOS
u_014346,2024-12-11 13:45:14,KR,paid_facebook,Android
u_014347,2024-12-02 05:20:30,KR,referral,Android
u_014348,2024-11-10 13:38:39,KR,paid_google,iOS
u_014349,2024-11-27 10:25:45,JP,cross_promo,Android
u_014350,2024-12-12 03:56:02,KR,referral,iOS
u_014351,2024-12-18 18:50:08,KR,cross_promo,Android
u_014352,2024-12-04 21:26:15,US,referral,Android
u_014353,2024-11-17 23:30:22,US,paid_facebook,iOS
u_014354,2024-12-24 01:22:29,JP,paid_facebook,Android
u_014355,2024-12-10 20:47:12,KR,cross_promo,iOS
u_014356,2024-11-16 16:05:27,US,paid_google,Android
u_014357,2024-11-16 04:02:36,KR,cross_promo,Android
u_014358,2024-11-28 17:27:33,KR,paid_google,Android
u_014359,2024-11-12 23:58:25,KR,paid_google,Android
u_014360,2024-12-16 03:25:26,KR,paid_tiktok,iOS
u_014361,2024-12-05 15:56:22,KR,organic,Android
u_014362,2024-11-04 08:34:16,US,referral,iOS
u_014363,2024-12-05 05:59:35,JP,paid_google,iOS
u_014364,2024-12-05 03:51:29,KR,paid_tiktok,iOS
u_014365,2024-12-18 06:54:09,KR,paid_google,iOS
u_014366,2024-12-02 16:52:20,KR,cross_promo,Android
u_014367,2024-11-11 22:08:52,US,paid_google,Android
u_014368,2024-11-13 14:40:51,KR,paid_google,Android
u_014369,2024-11-02 03:06:28,KR,cross_promo,iOS
u_014370,2024-11-05 22:33:48,US,organic,Android
u_014371,2024-12-07 11:30:32,KR,organic,Android
u_014372,2024-12-22 10:01:52,KR,referral,Android
u_014373,2024-11-17 04:45:46,KR,organic,iOS
u_014374,2024-12-05 06:11:17,KR,paid_google,Android
u_014375,2024-12-28 07:15:36,KR,cross_promo,Android
u_014376,2024-12-25 14:55:24,KR,referral,Android
u_014377,2024-11-10 07:13:24,KR,paid_tiktok,iOS
u_014378,2024-12-18 15:13:39,KR,paid_tiktok,Android
u_014379,2024-12-25 04:03:33,KR,organic,iOS
u_014380,2024-11-12 07:29:29,JP,cross_promo,iOS
u_014381,2024-11-16 20:14:31,KR,cross_promo,Android
u_014382,2024-11-08 17:02:13,US,organic,iOS
u_014383,2024-12-07 22:35:11,JP,paid_facebook,iOS
u_014384,2024-11-09 11:34:08,US,organic,iOS
u_014385,2024-12-02 14:43:22,US,organic,Android
u_014386,2024-12-29 06:28:17,JP,paid_google,Android
u_014387,2024-11-30 12:35:45,JP,paid_tiktok,Android
u_014388,2024-11-30 07:00:44,JP,organic,Android
u_014389,2024-12-28 16:37:47,KR,paid_google,iOS
u_014390,2024-11-06 16:06:34,KR,cross_promo,Android
u_014391,2024-12-30 14:22:56,KR,paid_tiktok,Android
u_014392,2024-12-19 01:16:11,US,cross_promo,iOS
u_014393,2024-12-02 18:36:13,KR,referral,Android
u_014394,2024-11-04 18:38:36,US,paid_facebook,Android
u_014395,2024-11-04 04:26:06,JP,paid_tiktok,Android
u_014396,2024-11-19 21:32:01,JP,paid_facebook,Android
u_014397,2024-11-07 07:02:03,US,referral,Android
u_014398,2024-12-02 12:01:10,KR,organic,Android
u_014399,2024-11-22 18:26:53,US,paid_tiktok,Android
u_014400,2024-11-29 04:52:49,JP,paid_google,Android
u_014401,2024-11-14 20:40:34,JP,referral,iOS
u_014402,2024-12-13 02:09:19,US,paid_tiktok,Android
u_014403,2024-11-21 01:42:48,KR,referral,iOS
u_014404,2024-11-20 22:51:29,KR,referral,Android
u_014405,2024-12-09 18:20:24,JP,organic,Android
u_014406,2024-12-22 00:20:57,JP,paid_facebook,iOS
u_014407,2024-12-07 12:49:55,KR,paid_tiktok,Android
u_014408,2024-12-10 09:00:06,KR,paid_tiktok,iOS
u_014409,2024-11-14 23:34:41,US,organic,Android
u_014410,2024-12-19 10:52:20,US,paid_google,iOS
u_014411,2024-12-11 04:40:02,US,organic,iOS
u_014412,2024-12-05 04:19:35,JP,paid_google,Android
u_014413,2024-12-20 14:45:11,KR,paid_tiktok,iOS
u_014414,2024-11-02 11:35:25,KR,paid_tiktok,iOS
u_014415,2024-12-02 22:13:49,US,referral,Android
u_014416,2024-11-22 17:32:12,KR,organic,iOS
u_014417,2024-12-17 16:59:15,KR,paid_tiktok,Android
u_014418,2024-12-11 11:32:16,KR,referral,iOS
u_014419,2024-12-10 05:29:20,JP,referral,Android
u_014420,2024-12-13 08:56:11,US,referral,Android
u_014421,2024-12-21 14:36:38,JP,organic,iOS
u_014422,2024-11-16 06:55:08,US,cross_promo,Android
u_014423,2024-11-02 16:26:10,KR,paid_tiktok,Android
u_014424,2024-11-08 23:47:05,JP,organic,Android
u_014425,2024-12-18 11:29:37,US,paid_tiktok,Android
u_014426,2024-11-17 09:08:45,KR,paid_tiktok,iOS
u_014427,2024-12-14 01:59:01,KR,organic,iOS
u_014428,2024-12-10 19:34:20,KR,referral,Android
u_014429,2024-12-23 14:26:03,KR,organic,iOS
u_014430,2024-11-17 11:13:08,KR,paid_facebook,Android
u_014431,2024-12-27 05:17:37,KR,paid_facebook,Android
u_014432,2024-12-10 14:36:22,US,paid_facebook,Android
u_014433,2024-11-14 21:53:02,KR,referral,iOS
u_014434,2024-12-11 12:05:18,KR,paid_facebook,Android
u_014435,2024-11-07 01:34:37,JP,cross_promo,Android
u_014436,2024-11-02 12:32:41,KR,referral,Android
u_014437,2024-12-02 22:12:04,KR,referral,Android
u_014438,2024-11-30 12:53:43,KR,referral,Android
u_014439,2024-11-29 03:52:02,KR,paid_tiktok,Android
u_014440,2024-11-16 11:12:56,KR,referral,Android
u_014441,2024-11-26 01:20:12,KR,referral,Android
u_014442,2024-12-05 05:22:31,US,organic,Android
u_014443,2024-11-11 13:18:25,JP,organic,iOS
u_014444,2024-11-20 18:24:36,JP,paid_tiktok,Android
u_014445,2024-11-24 00:31:06,KR,cross_promo,iOS
u_014446,2024-11-26 20:48:03,US,cross_promo,Android
u_014447,2024-12-17 04:35:42,KR,paid_google,Android
u_014448,2024-12-07 09:00:52,KR,organic,iOS
u_014449,2024-11-08 02:08:46,KR,cross_promo,Android
u_014450,2024-11-19 15:28:13,KR,paid_google,Android
u_014451,2024-12-10 23:12:52,JP,paid_tiktok,iOS
u_014452,2024-12-18 02:41:22,US,paid_tiktok,Android
u_014453,2024-11-02 12:08:22,KR,cross_promo,iOS
u_014454,2024-11-11 12:19:27,KR,paid_google,Android
u_014455,2024-12-07 00:10:15,JP,organic,iOS
u_014456,2024-12-06 18:02:47,JP,paid_tiktok,iOS
u_014457,2024-12-31 17:58:20,JP,paid_tiktok,iOS
u_014458,2024-12-17 16:47:37,JP,organic,Android
u_014459,2024-11-16 00:12:27,US,paid_tiktok,Android
u_014460,2024-12-20 18:46:35,KR,paid_facebook,Android
