point_id,created_at,user_id,point_delta,reason,campaign_id
p_00059822,2025-01-07 14:06:27,u_009237,6,steps_reward,step_promo_default
p_00063142,2025-01-07 14:06:29,u_009769,3,steps_reward,step_promo_default
p_00031437,2025-01-07 14:06:32,u_004859,5,steps_reward,step_promo_default
p_00081204,2025-01-07 14:06:38,u_012554,3,steps_reward,step_promo_default
p_00049392,2025-01-07 14:06:39,u_007609,3,steps_reward,step_promo_default
p_00004459,2025-01-07 14:06:43,u_000704,3,steps_reward,step_promo_default
p_00050560,2025-01-07 14:06:44,u_007798,7,steps_reward,step_promo_default
p_00000541,2025-01-07 14:06:48,u_000093,3,steps_reward,step_promo_default
p_00031660,2025-01-07 14:06:49,u_004894,5,steps_reward,step_promo_default
p_00068352,2025-01-07 14:06:58,u_010558,4,steps_reward,step_promo_default
p_00047687,2025-01-07 14:06:59,u_007351,3,steps_reward,step_promo_default
p_00060500,2025-01-07 14:07:10,u_009348,3,steps_reward,step_promo_default
p_00091585,2025-01-07 14:07:14,u_014132,2,steps_reward,step_promo_default
p_00062989,2025-01-07 14:07:17,u_009749,10,steps_reward,step_promo_default
p_00087192,2025-01-07 14:07:17,u_013479,2,steps_reward,step_promo_default
p_00065860,2025-01-07 14:07:24,u_010187,2,steps_reward,step_promo_default
p_00050849,2025-01-07 14:07:29,u_007840,2,steps_reward,step_promo_default
p_00026040,2025-01-07 14:07:29,u_004031,2,steps_reward,step_promo_default
p_00079277,2025-01-07 14:07:32,u_012249,3,steps_reward,step_promo_default
p_00078120,2025-01-07 14:07:34,u_012062,-1,steps_reward,step_promo_default
p_00102743,2025-01-07 14:07:43,u_002415,3,ad_reward,ad_watch_bonus
p_00015663,2025-01-07 14:07:46,u_002432,3,steps_reward,step_promo_default
p_00024615,2025-01-07 14:07:54,u_003816,3,steps_reward,step_promo_default
p_00050814,2025-01-07 14:07:54,u_007836,2,steps_reward,step_promo_default
p_00029552,2025-01-07 14:07:54,u_004561,3,steps_reward,step_promo_default
p_00025245,2025-01-07 14:08:02,u_003915,-1,steps_reward,step_promo_default
p_00031498,2025-01-07 14:08:03,u_004868,2,steps_reward,step_promo_default
p_00103464,2025-01-07 14:08:07,u_012414,7,ad_reward,ad_watch_bonus
p_00004528,2025-01-07 14:08:09,u_000714,5,steps_reward,step_promo_default
p_00020949,2025-01-07 14:08:13,u_003234,5,steps_reward,step_promo_default
p_00024052,2025-01-07 14:08:17,u_003724,3,steps_reward,step_promo_default
p_00033968,2025-01-07 14:08:18,u_005237,6,steps_reward,step_promo_default
p_00075766,2025-01-07 14:08:26,u_011698,3,steps_reward,step_promo_default
p_00104263,2025-01-07 14:08:30,u_004342,10,ad_reward,ad_watch_bonus
p_00071563,2025-01-07 14:08:48,u_011055,3,steps_reward,step_promo_default
p_00018447,2025-01-07 14:08:58,u_002854,-1,steps_reward,step_promo_default
p_00105793,2025-01-07 14:09:06,u_014530,5,ad_reward,ad_watch_bonus
p_00000274,2025-01-07 14:09:20,u_000047,-1,steps_reward,step_promo_default
p_00033162,2025-01-07 14:09:29,u_005111,3,steps_reward,step_promo_default
p_00000341,2025-01-07 14:09:31,u_000059,3,steps_reward,step_promo_default
p_00058241,2025-01-07 14:09:33,u_008991,3,steps_reward,step_promo_default
p_00059964,2025-01-07 14:09:40,u_009260,3,steps_reward,step_promo_default
p_00077204,2025-01-07 14:09:42,u_011920,7,steps_reward,step_promo_default
p_00063235,2025-01-07 14:09:49,u_009783,3,steps_reward,step_promo_default
p_00096838,2025-01-07 14:10:01,u_014955,5,steps_reward,step_promo_default
p_00043462,2025-01-07 14:10:02,u_006700,3,steps_reward,step_promo_default
p_00089320,2025-01-07 14:10:08,u_013793,2,steps_reward,step_promo_default
p_00016895,2025-01-07 14:10:09,u_002624,5,steps_reward,step_promo_default
p_00007993,2025-01-07 14:10:12,u_001247,3,steps_reward,step_promo_default
p_00028707,2025-01-07 14:10:13,u_004433,3,steps_reward,step_promo_default
p_00000722,2025-01-07 14:10:13,u_000119,3,steps_reward,step_promo_default
p_00001920,2025-01-07 14:10:27,u_000309,4,steps_reward,step_promo_default
p_00035355,2025-01-07 14:10:32,u_005445,2,steps_reward,step_promo_default
p_00018249,2025-01-07 14:10:41,u_002823,4,steps_reward,step_promo_default
p_00094621,2025-01-07 14:10:48,u_014603,3,steps_reward,step_promo_default
p_00041661,2025-01-07 14:10:57,u_006423,3,steps_reward,step_promo_default
p_00070622,2025-01-07 14:10:58,u_010918,3,steps_reward,step_promo_default
p_00015983,2025-01-07 14:10:58,u_002483,3,steps_reward,step_promo_default
p_00089098,2025-01-07 14:10:59,u_013756,-1,steps_reward,step_promo_default
p_00080029,2025-01-07 14:11:00,u_012363,3,steps_reward,step_promo_default
p_00003261,2025-01-07 14:11:01,u_000515,2,steps_reward,step_promo_default
p_00058854,2025-01-07 14:11:12,u_009090,3,steps_reward,step_promo_default
p_00001292,2025-01-07 14:11:12,u_000211,-1,steps_reward,step_promo_default
p_00078408,2025-01-07 14:11:13,u_012111,5,steps_reward,step_promo_default
p_00056831,2025-01-07 14:11:20,u_008756,3,steps_reward,step_promo_default
p_00079030,2025-01-07 14:11:21,u_012208,3,steps_reward,step_promo_default
p_00011057,2025-01-07 14:11:25,u_001706,3,steps_reward,step_promo_default
p_00104583,2025-01-07 14:11:26,u_009574,7,ad_reward,ad_watch_bonus
p_00035308,2025-01-07 14:11:28,u_005436,-1,steps_reward,step_promo_default
p_00045319,2025-01-07 14:11:29,u_006979,3,steps_reward,step_promo_default
p_00065542,2025-01-07 14:11:29,u_010140,3,steps_reward,step_promo_default
p_00031399,2025-01-07 14:11:39,u_004854,3,steps_reward,step_promo_default
p_00009964,2025-01-07 14:11:40,u_001542,3,steps_reward,step_promo_default
p_00090288,2025-01-07 14:11:46,u_013936,3,steps_reward,step_promo_default
p_00032802,2025-01-07 14:11:51,u_005056,3,steps_reward,step_promo_default
p_00013319,2025-01-07 14:11:58,u_002065,3,steps_reward,step_promo_default
p_00010654,2025-01-07 14:12:02,u_001647,5,steps_reward,step_promo_default
p_00096264,2025-01-07 14:12:16,u_014860,2,steps_reward,step_promo_default
p_00084721,2025-01-07 14:12:18,u_013106,3,steps_reward,step_promo_default
p_00062025,2025-01-07 14:12:20,u_009600,3,steps_reward,step_promo_default
p_00075500,2025-01-07 14:12:25,u_011662,-1,steps_reward,step_promo_default
p_00072752,2025-01-07 14:12:30,u_011244,3,steps_reward,step_promo_default
p_00051702,2025-01-07 14:12:34,u_007970,2,steps_reward,step_promo_default
p_00038047,2025-01-07 14:12:43,u_005858,2,steps_reward,step_promo_default
p_00018906,2025-01-07 14:12:48,u_002920,3,steps_reward,step_promo_default
p_00085575,2025-01-07 14:12:54,u_013234,3,steps_reward,step_promo_default
p_00003207,2025-01-07 14:12:57,u_000508,3,steps_reward,step_promo_default
p_00093928,2025-01-07 14:12:58,u_014501,3,steps_reward,step_promo_default
p_00051618,2025-01-07 14:12:59,u_007955,3,steps_reward,step_promo_default
p_00021854,2025-01-07 14:13:00,u_003382,2,steps_reward,step_promo_default
p_00044705,2025-01-07 14:13:00,u_006883,-1,steps_reward,step_promo_default
p_00005770,2025-01-07 14:13:02,u_000903,3,steps_reward,step_promo_default
p_00024118,2025-01-07 14:13:09,u_003735,10,steps_reward,step_promo_default
p_00105379,2025-01-07 14:13:10,u_000945,7,ad_reward,ad_watch_bonus
p_00061463,2025-01-07 14:13:13,u_009508,3,steps_reward,step_promo_default
p_00098022,2025-01-07 14:13:20,u_005039,7,ad_reward,ad_watch_bonus
p_00089468,2025-01-07 14:13:25,u_013817,5,steps_reward,step_promo_default
p_00035408,2025-01-07 14:13:30,u_005451,-1,steps_reward,step_promo_default
p_00102953,2025-01-07 14:13:31,u_010216,7,ad_reward,ad_watch_bonus
p_00013320,2025-01-07 14:13:35,u_002065,2,steps_reward,step_promo_default
p_00020088,2025-01-07 14:13:39,u_003104,3,steps_reward,step_promo_default
p_00053322,2025-01-07 14:14:00,u_008217,3,steps_reward,step_promo_default
p_00003314,2025-01-07 14:14:01,u_000521,5,steps_reward,step_promo_default
p_00099204,2025-01-07 14:14:07,u_010642,10,ad_reward,ad_watch_bonus
p_00015374,2025-01-07 14:14:07,u_002385,3,steps_reward,step_promo_default
p_00008168,2025-01-07 14:14:08,u_001275,5,steps_reward,step_promo_default
p_00011891,2025-01-07 14:14:11,u_001838,3,steps_reward,step_promo_default
p_00073651,2025-01-07 14:14:12,u_011380,3,steps_reward,step_promo_default
p_00004839,2025-01-07 14:14:17,u_000762,2,steps_reward,step_promo_default
p_00085611,2025-01-07 14:14:18,u_013238,3,steps_reward,step_promo_default
p_00029725,2025-01-07 14:14:19,u_004586,10,steps_reward,step_promo_default
p_00068863,2025-01-07 14:14:19,u_010637,3,steps_reward,step_promo_default
p_00024583,2025-01-07 14:14:20,u_003811,3,steps_reward,step_promo_default
p_00076985,2025-01-07 14:14:21,u_011888,5,steps_reward,step_promo_default
p_00037456,2025-01-07 14:14:23,u_005766,2,steps_reward,step_promo_default
p_00107422,2025-01-07 14:14:38,u_012564,7,ad_reward,ad_watch_bonus
p_00008987,2025-01-07 14:14:40,u_001398,-1,steps_reward,step_promo_default
p_00041194,2025-01-07 14:14:42,u_006357,-1,steps_reward,step_promo_default
p_00062111,2025-01-07 14:14:42,u_009615,3,steps_reward,step_promo_default
p_00015528,2025-01-07 14:14:44,u_002410,-1,steps_reward,step_promo_default
p_00084290,2025-01-07 14:14:48,u_013035,-1,steps_reward,step_promo_default
p_00012301,2025-01-07 14:14:48,u_001905,2,steps_reward,step_promo_default
p_00103222,2025-01-07 14:14:58,u_014790,3,ad_reward,ad_watch_bonus
p_00059998,2025-01-07 14:14:58,u_009264,-1,steps_reward,step_promo_default
p_00065753,2025-01-07 14:15:01,u_010171,3,steps_reward,step_promo_default
p_00003277,2025-01-07 14:15:12,u_000518,3,steps_reward,step_promo_default
p_00051059,2025-01-07 14:15:13,u_007872,3,steps_reward,step_promo_default
p_00078087,2025-01-07 14:15:18,u_012056,2,steps_reward,step_promo_default
p_00050268,2025-01-07 14:15:18,u_007749,3,steps_reward,step_promo_default
p_00051958,2025-01-07 14:15:19,u_008010,3,steps_reward,step_promo_default
p_00025718,2025-01-07 14:15:44,u_003984,3,steps_reward,step_promo_default
p_00086613,2025-01-07 14:15:45,u_013389,3,steps_reward,step_promo_default
p_00088375,2025-01-07 14:15:49,u_013651,3,steps_reward,step_promo_default
p_00000020,2025-01-07 14:15:51,u_000002,-1,steps_reward,step_promo_default
p_00009568,2025-01-07 14:15:56,u_001487,3,steps_reward,step_promo_default
p_00091668,2025-01-07 14:16:09,u_014147,5,steps_reward,step_promo_default
p_00078347,2025-01-07 14:16:13,u_012100,5,steps_reward,step_promo_default
p_00031933,2025-01-07 14:16:25,u_004937,5,steps_reward,step_promo_default
p_00084997,2025-01-07 14:16:29,u_013147,10,steps_reward,step_promo_default
p_00065971,2025-01-07 14:16:35,u_010205,3,steps_reward,step_promo_default
p_00096201,2025-01-07 14:16:36,u_014848,5,steps_reward,step_promo_default
p_00009419,2025-01-07 14:16:37,u_001466,5,steps_reward,step_promo_default
p_00089260,2025-01-07 14:16:38,u_013784,3,steps_reward,step_promo_default
p_00039916,2025-01-07 14:16:44,u_006142,-1,steps_reward,step_promo_default
p_00019171,2025-01-07 14:16:49,u_002959,2,steps_reward,step_promo_default
p_00049391,2025-01-07 14:16:52,u_007609,3,steps_reward,step_promo_default
p_00067833,2025-01-07 14:17:00,u_010489,2,steps_reward,step_promo_default
p_00055748,2025-01-07 14:17:03,u_008586,-1,steps_reward,step_promo_default
p_00018864,2025-01-07 14:17:04,u_002912,5,steps_reward,step_promo_default
p_00093807,2025-01-07 14:17:09,u_014481,5,steps_reward,step_promo_default
p_00070135,2025-01-07 14:17:09,u_010842,3,steps_reward,step_promo_default
p_00070169,2025-01-07 14:17:11,u_010848,3,steps_reward,step_promo_default
p_00048911,2025-01-07 14:17:12,u_007536,3,steps_reward,step_promo_default
p_00030276,2025-01-07 14:17:19,u_004675,-1,steps_reward,step_promo_default
p_00034596,2025-01-07 14:17:21,u_005336,-1,steps_reward,step_promo_default
p_00056877,2025-01-07 14:17:22,u_008764,2,steps_reward,step_promo_default
p_00063439,2025-01-07 14:17:24,u_009811,3,steps_reward,step_promo_default
p_00042610,2025-01-07 14:17:26,u_006562,3,steps_reward,step_promo_default
p_00084716,2025-01-07 14:17:37,u_013104,2,steps_reward,step_promo_default
p_00006648,2025-01-07 14:17:40,u_001036,3,steps_reward,step_promo_default
p_00021113,2025-01-07 14:17:40,u_003256,2,steps_reward,step_promo_default
p_00064604,2025-01-07 14:17:42,u_009994,5,steps_reward,step_promo_default
p_00024863,2025-01-07 14:17:43,u_003852,-1,steps_reward,step_promo_default
p_00024221,2025-01-07 14:17:48,u_003750,3,steps_reward,step_promo_default
p_00017289,2025-01-07 14:17:51,u_002679,-1,steps_reward,step_promo_default
p_00101287,2025-01-07 14:17:51,u_014788,3,ad_reward,ad_watch_bonus
p_00072537,2025-01-07 14:17:52,u_011212,3,steps_reward,step_promo_default
p_00064871,2025-01-07 14:17:53,u_010033,-1,steps_reward,step_promo_default
p_00028248,2025-01-07 14:17:54,u_004366,3,steps_reward,step_promo_default
p_00057371,2025-01-07 14:17:59,u_008851,5,steps_reward,step_promo_default
p_00058683,2025-01-07 14:17:59,u_009061,-1,steps_reward,step_promo_default
p_00065872,2025-01-07 14:18:00,u_010191,5,steps_reward,step_promo_default
p_00050537,2025-01-07 14:18:05,u_007793,3,steps_reward,step_promo_default
p_00021544,2025-01-07 14:18:08,u_003329,5,steps_reward,step_promo_default
p_00090181,2025-01-07 14:18:09,u_013916,3,steps_reward,step_promo_default
p_00095064,2025-01-07 14:18:12,u_014672,2,steps_reward,step_promo_default
p_00103466,2025-01-07 14:18:12,u_003618,3,ad_reward,ad_watch_bonus
p_00025995,2025-01-07 14:18:14,u_004025,-1,steps_reward,step_promo_default
p_00037670,2025-01-07 14:18:18,u_005800,-1,steps_reward,step_promo_default
p_00072495,2025-01-07 14:18:23,u_011206,-1,steps_reward,step_promo_default
p_00016656,2025-01-07 14:18:25,u_002588,5,steps_reward,step_promo_default
p_00046311,2025-01-07 14:18:25,u_007137,2,steps_reward,step_promo_default
p_00067412,2025-01-07 14:18:26,u_010423,-1,steps_reward,step_promo_default
p_00014467,2025-01-07 14:18:28,u_002243,3,steps_reward,step_promo_default
p_00065053,2025-01-07 14:18:40,u_010056,-1,steps_reward,step_promo_default
p_00038930,2025-01-07 14:18:42,u_005994,5,steps_reward,step_promo_default
p_00028987,2025-01-07 14:18:43,u_004474,3,steps_reward,step_promo_default
p_00032039,2025-01-07 14:18:43,u_004955,3,steps_reward,step_promo_default
p_00101904,2025-01-07 14:18:50,u_012902,5,ad_reward,ad_watch_bonus
p_00026658,2025-01-07 14:18:52,u_004125,3,steps_reward,step_promo_default
p_00019251,2025-01-07 14:18:58,u_002971,3,steps_reward,step_promo_default
p_00008558,2025-01-07 14:19:00,u_001334,2,steps_reward,step_promo_default
p_00053525,2025-01-07 14:19:02,u_008241,5,steps_reward,step_promo_default
p_00017392,2025-01-07 14:19:03,u_002697,3,steps_reward,step_promo_default
p_00047157,2025-01-07 14:19:04,u_007270,2,steps_reward,step_promo_default
p_00060161,2025-01-07 14:19:05,u_009294,3,steps_reward,step_promo_default
p_00082166,2025-01-07 14:19:07,u_012699,5,steps_reward,step_promo_default
p_00046945,2025-01-07 14:19:09,u_007232,3,steps_reward,step_promo_default
p_00005453,2025-01-07 14:19:16,u_000855,2,steps_reward,step_promo_default
p_00053615,2025-01-07 14:19:17,u_008253,3,steps_reward,step_promo_default
p_00003575,2025-01-07 14:19:28,u_000558,3,steps_reward,step_promo_default
p_00097995,2025-01-07 14:19:33,u_008890,12,ad_reward,ad_watch_bonus
p_00102865,2025-01-07 14:19:39,u_011342,12,ad_reward,ad_watch_bonus
p_00043876,2025-01-07 14:19:40,u_006761,2,steps_reward,step_promo_default
p_00029497,2025-01-07 14:19:44,u_004552,-1,steps_reward,step_promo_default
p_00025494,2025-01-07 14:19:49,u_003954,3,steps_reward,step_promo_default
p_00022754,2025-01-07 14:19:50,u_003515,3,steps_reward,step_promo_default
p_00076041,2025-01-07 14:19:53,u_011742,3,steps_reward,step_promo_default
p_00027565,2025-01-07 14:19:58,u_004266,1,steps_reward,step_promo_default
p_00102815,2025-01-07 14:19:59,u_011870,7,ad_reward,ad_watch_bonus
p_00027305,2025-01-07 14:20:00,u_004225,3,steps_reward,step_promo_default
p_00091148,2025-01-07 14:20:01,u_014065,3,steps_reward,step_promo_default
p_00040142,2025-01-07 14:20:03,u_006182,5,steps_reward,step_promo_default
p_00007348,2025-01-07 14:20:03,u_001141,3,steps_reward,step_promo_default
p_00082541,2025-01-07 14:20:10,u_012755,5,steps_reward,step_promo_default
p_00032466,2025-01-07 14:20:12,u_005014,3,steps_reward,step_promo_default
p_00042225,2025-01-07 14:20:14,u_006506,2,steps_reward,step_promo_default
p_00017154,2025-01-07 14:20:16,u_002658,3,steps_reward,step_promo_default
p_00063456,2025-01-07 14:20:21,u_009813,3,steps_reward,step_promo_default
p_00047775,2025-01-07 14:20:22,u_007365,3,steps_reward,step_promo_default
p_00009272,2025-01-07 14:20:27,u_001441,5,steps_reward,step_promo_default
p_00102166,2025-01-07 14:20:32,u_004720,10,ad_reward,ad_watch_bonus
p_00037304,2025-01-07 14:20:34,u_005746,5,steps_reward,step_promo_default
p_00011429,2025-01-07 14:20:41,u_001767,3,steps_reward,step_promo_default
p_00035688,2025-01-07 14:20:43,u_005494,3,steps_reward,step_promo_default
p_00067819,2025-01-07 14:20:47,u_010488,3,steps_reward,step_promo_default
p_00089671,2025-01-07 14:20:49,u_013843,1,steps_reward,step_promo_default
p_00023125,2025-01-07 14:20:50,u_003575,3,steps_reward,step_promo_default
p_00078050,2025-01-07 14:20:51,u_012047,2,steps_reward,step_promo_default
p_00090577,2025-01-07 14:20:53,u_013977,4,steps_reward,step_promo_default
p_00034172,2025-01-07 14:21:01,u_005263,5,steps_reward,step_promo_default
p_00006472,2025-01-07 14:21:03,u_001009,-1,steps_reward,step_promo_default
p_00018135,2025-01-07 14:21:04,u_002806,3,steps_reward,step_promo_default
p_00064035,2025-01-07 14:21:06,u_009896,3,steps_reward,step_promo_default
p_00021122,2025-01-07 14:21:08,u_003257,3,steps_reward,step_promo_default
p_00101906,2025-01-07 14:21:09,u_006499,12,ad_reward,ad_watch_bonus
p_00079947,2025-01-07 14:21:12,u_012349,5,steps_reward,step_promo_default
p_00073376,2025-01-07 14:21:19,u_011336,5,steps_reward,step_promo_default
p_00021732,2025-01-07 14:21:25,u_003362,3,steps_reward,step_promo_default
p_00052120,2025-01-07 14:21:30,u_008036,3,steps_reward,step_promo_default
p_00062415,2025-01-07 14:21:30,u_009660,2,steps_reward,step_promo_default
p_00009792,2025-01-07 14:21:33,u_001516,4,steps_reward,step_promo_default
p_00076060,2025-01-07 14:21:34,u_011745,3,steps_reward,step_promo_default
p_00069388,2025-01-07 14:21:36,u_010728,-1,steps_reward,step_promo_default
p_00030771,2025-01-07 14:21:41,u_004748,3,steps_reward,step_promo_default
p_00069879,2025-01-07 14:21:49,u_010803,3,steps_reward,step_promo_default
p_00106250,2025-01-07 14:21:51,u_014481,12,ad_reward,ad_watch_bonus
p_00100254,2025-01-07 14:21:55,u_005491,3,ad_reward,ad_watch_bonus
p_00096655,2025-01-07 14:21:57,u_014927,-1,steps_reward,step_promo_default
p_00052392,2025-01-07 14:21:59,u_008083,3,steps_reward,step_promo_default
p_00013608,2025-01-07 14:22:04,u_002110,-1,steps_reward,step_promo_default
p_00084868,2025-01-07 14:22:14,u_013129,3,steps_reward,step_promo_default
p_00051834,2025-01-07 14:22:15,u_007990,5,steps_reward,step_promo_default
p_00022787,2025-01-07 14:22:18,u_003520,-1,steps_reward,step_promo_default
p_00101742,2025-01-07 14:22:22,u_004009,12,ad_reward,ad_watch_bonus
p_00075045,2025-01-07 14:22:24,u_011597,-1,steps_reward,step_promo_default
p_00037857,2025-01-07 14:22:26,u_005824,2,steps_reward,step_promo_default
p_00035472,2025-01-07 14:22:32,u_005464,3,steps_reward,step_promo_default
p_00081449,2025-01-07 14:22:37,u_012589,2,steps_reward,step_promo_default
p_00089736,2025-01-07 14:22:44,u_013851,6,steps_reward,step_promo_default
p_00041235,2025-01-07 14:22:50,u_006363,6,steps_reward,step_promo_default
p_00092531,2025-01-07 14:23:01,u_014281,2,steps_reward,step_promo_default
p_00046063,2025-01-07 14:23:13,u_007104,2,steps_reward,step_promo_default
p_00050176,2025-01-07 14:23:23,u_007734,3,steps_reward,step_promo_default
p_00038377,2025-01-07 14:23:24,u_005908,3,steps_reward,step_promo_default
p_00089573,2025-01-07 14:23:25,u_013832,3,steps_reward,step_promo_default
p_00062274,2025-01-07 14:23:25,u_009637,-1,steps_reward,step_promo_default
p_00048347,2025-01-07 14:23:27,u_007445,3,steps_reward,step_promo_default
p_00003369,2025-01-07 14:23:31,u_000528,3,steps_reward,step_promo_default
p_00064462,2025-01-07 14:23:31,u_009972,5,steps_reward,step_promo_default
p_00011724,2025-01-07 14:23:40,u_001809,3,steps_reward,step_promo_default
p_00016691,2025-01-07 14:23:40,u_002594,3,steps_reward,step_promo_default
p_00068516,2025-01-07 14:23:58,u_010583,6,steps_reward,step_promo_default
p_00079067,2025-01-07 14:24:06,u_012212,2,steps_reward,step_promo_default
p_00050385,2025-01-07 14:24:08,u_007765,3,steps_reward,step_promo_default
p_00001311,2025-01-07 14:24:18,u_000215,3,steps_reward,step_promo_default
p_00096669,2025-01-07 14:24:25,u_014929,3,steps_reward,step_promo_default
p_00046576,2025-01-07 14:24:30,u_007181,-1,steps_reward,step_promo_default
p_00100516,2025-01-07 14:24:31,u_005810,3,ad_reward,ad_watch_bonus
p_00070806,2025-01-07 14:24:32,u_010950,2,steps_reward,step_promo_default
p_00021776,2025-01-07 14:24:41,u_003369,3,steps_reward,step_promo_default
p_00037256,2025-01-07 14:24:48,u_005741,3,steps_reward,step_promo_default
p_00030525,2025-01-07 14:24:50,u_004709,5,steps_reward,step_promo_default
p_00056195,2025-01-07 14:24:50,u_008661,2,steps_reward,step_promo_default
p_00063200,2025-01-07 14:24:56,u_009779,3,steps_reward,step_promo_default
p_00047056,2025-01-07 14:24:58,u_007251,5,steps_reward,step_promo_default
p_00004831,2025-01-07 14:25:00,u_000761,3,steps_reward,step_promo_default
p_00048337,2025-01-07 14:25:12,u_007444,3,steps_reward,step_promo_default
p_00060886,2025-01-07 14:25:12,u_009410,3,steps_reward,step_promo_default
p_00006387,2025-01-07 14:25:14,u_000996,-1,steps_reward,step_promo_default
p_00040078,2025-01-07 14:25:15,u_006170,2,steps_reward,step_promo_default
p_00100311,2025-01-07 14:25:18,u_008980,10,ad_reward,ad_watch_bonus
p_00093225,2025-01-07 14:25:21,u_014388,3,steps_reward,step_promo_default
p_00064951,2025-01-07 14:25:21,u_010043,2,steps_reward,step_promo_default
p_00070919,2025-01-07 14:25:23,u_010967,3,steps_reward,step_promo_default
p_00101398,2025-01-07 14:25:26,u_013203,12,ad_reward,ad_watch_bonus
p_00005255,2025-01-07 14:25:34,u_000824,3,steps_reward,step_promo_default
p_00081872,2025-01-07 14:25:36,u_012651,2,steps_reward,step_promo_default
p_00019809,2025-01-07 14:25:41,u_003065,-1,steps_reward,step_promo_default
p_00108033,2025-01-07 14:25:43,u_001456,10,ad_reward,ad_watch_bonus
p_00010649,2025-01-07 14:25:43,u_001646,2,steps_reward,step_promo_default
p_00080340,2025-01-07 14:25:46,u_012414,3,steps_reward,step_promo_default
p_00051187,2025-01-07 14:25:55,u_007892,-1,steps_reward,step_promo_default
p_00106050,2025-01-07 14:25:55,u_014660,12,ad_reward,ad_watch_bonus
p_00015292,2025-01-07 14:26:00,u_002369,3,steps_reward,step_promo_default
p_00051292,2025-01-07 14:26:01,u_007909,3,steps_reward,step_promo_default
p_00025244,2025-01-07 14:26:01,u_003915,3,steps_reward,step_promo_default
p_00021594,2025-01-07 14:26:01,u_003338,3,steps_reward,step_promo_default
p_00057104,2025-01-07 14:26:02,u_008807,10,steps_reward,step_promo_default
p_00075966,2025-01-07 14:26:04,u_011732,3,steps_reward,step_promo_default
p_00051307,2025-01-07 14:26:05,u_007911,4,steps_reward,step_promo_default
p_00039141,2025-01-07 14:26:15,u_006026,10,steps_reward,step_promo_default
p_00088529,2025-01-07 14:26:16,u_013675,3,steps_reward,step_promo_default
p_00094413,2025-01-07 14:26:22,u_014575,3,steps_reward,step_promo_default
p_00072470,2025-01-07 14:26:29,u_011202,3,steps_reward,step_promo_default
p_00008210,2025-01-07 14:26:30,u_001281,5,steps_reward,step_promo_default
p_00008847,2025-01-07 14:26:35,u_001374,5,steps_reward,step_promo_default
p_00029994,2025-01-07 14:26:38,u_004626,-1,steps_reward,step_promo_default
p_00013990,2025-01-07 14:26:42,u_002171,2,steps_reward,step_promo_default
p_00092446,2025-01-07 14:27:04,u_014266,5,steps_reward,step_promo_default
p_00042234,2025-01-07 14:27:06,u_006507,3,steps_reward,step_promo_default
p_00006360,2025-01-07 14:27:07,u_000989,5,steps_reward,step_promo_default
p_00068256,2025-01-07 14:27:10,u_010546,3,steps_reward,step_promo_default
p_00094357,2025-01-07 14:27:11,u_014567,2,steps_reward,step_promo_default
p_00086475,2025-01-07 14:27:21,u_013363,-1,steps_reward,step_promo_default
p_00004018,2025-01-07 14:27:22,u_000631,5,steps_reward,step_promo_default
p_00026233,2025-01-07 14:27:26,u_004059,2,steps_reward,step_promo_default
p_00027640,2025-01-07 14:27:28,u_004278,5,steps_reward,step_promo_default
p_00080913,2025-01-07 14:27:36,u_012506,3,steps_reward,step_promo_default
p_00087962,2025-01-07 14:27:37,u_013592,3,steps_reward,step_promo_default
p_00052513,2025-01-07 14:27:42,u_008098,2,steps_reward,step_promo_default
p_00001826,2025-01-07 14:27:47,u_000292,2,steps_reward,step_promo_default
p_00066424,2025-01-07 14:27:52,u_010269,-1,steps_reward,step_promo_default
p_00064005,2025-01-07 14:27:53,u_009891,5,steps_reward,step_promo_default
p_00006896,2025-01-07 14:28:00,u_001074,2,steps_reward,step_promo_default
p_00003304,2025-01-07 14:28:01,u_000520,3,steps_reward,step_promo_default
p_00044232,2025-01-07 14:28:25,u_006817,3,steps_reward,step_promo_default
p_00072223,2025-01-07 14:28:26,u_011161,5,steps_reward,step_promo_default
p_00045260,2025-01-07 14:28:32,u_006969,3,steps_reward,step_promo_default
p_00020634,2025-01-07 14:28:33,u_003185,5,steps_reward,step_promo_default
p_00094620,2025-01-07 14:28:34,u_014603,3,steps_reward,step_promo_default
p_00031274,2025-01-07 14:28:34,u_004832,5,steps_reward,step_promo_default
p_00034827,2025-01-07 14:28:37,u_005369,3,steps_reward,step_promo_default
p_00043822,2025-01-07 14:28:45,u_006752,2,steps_reward,step_promo_default
p_00056613,2025-01-07 14:28:51,u_008724,-1,steps_reward,step_promo_default
p_00095374,2025-01-07 14:28:54,u_014718,-1,steps_reward,step_promo_default
p_00070325,2025-01-07 14:28:56,u_010873,3,steps_reward,step_promo_default
p_00079784,2025-01-07 14:29:08,u_012323,2,steps_reward,step_promo_default
p_00058856,2025-01-07 14:29:13,u_009090,-1,steps_reward,step_promo_default
p_00050463,2025-01-07 14:29:15,u_007781,3,steps_reward,step_promo_default
p_00075655,2025-01-07 14:29:19,u_011685,3,steps_reward,step_promo_default
p_00081416,2025-01-07 14:29:22,u_012585,-1,steps_reward,step_promo_default
p_00091301,2025-01-07 14:29:27,u_014091,5,steps_reward,step_promo_default
p_00079120,2025-01-07 14:29:28,u_012223,5,steps_reward,step_promo_default
p_00040808,2025-01-07 14:29:29,u_006295,3,steps_reward,step_promo_default
